,author_id,created_at,text,retweet_count,reply_count,like_count,quote_count
85,1499148043026935809,2022-03-22 17:26:38+00:00,b'@BTC_Archive If you follow the money to DeSantis\xe2\x80\x99 #Florida you\xe2\x80\x99ll end up in \xf0\x9f\x87\xae\xf0\x9f\x87\xb1Mafia land. #Steinger #Lansky #Rattner #Benveniste #Pinchuk #Kolomoisky #Zelensky #Rothschild #Ukraine #Bitcoin $BTC \nhttps://t.co/cNppRVjLDG',0,0,0,1
86,1505738585462386690,2022-03-22 17:23:53+00:00,b'Ancient sacred pool discovery aligns with the stars\nhttps://t.co/YQyU4wY5MX\n\n#CNN #Kyiv #ungratefulcow #bitcoin #india #UkraineRussianWar #UkraineWar #Russia #DisneySayGay #WorldWaterDay #Russia https://t.co/sPN3rUirwp',0,0,0,0
87,955504542975709184,2022-03-22 17:21:50+00:00,b'@amtvmedia #Btc\xc2\xa0 #ethereum #Ltc proof off work coins Huston we have a situation\xe2\x80\xa6 one thing #Russia has the capacity and the resources to attack Btc. \nFor the other coins #Xrp #Cardano #chainlink #Theta get your coins of the exchange\xe2\x80\x99s NOW',0,0,0,0
88,1400378624998445057,2022-03-22 17:15:10+00:00,"b""#BREAKINGNEWS #BTC #CASINO #1 RATED FOR PAYOUTS, CUSTOMER SERVICE AND #JACKPOT 'S PAID @_BITSTARZ \n\nJOIN NOW=&gt; https://t.co/fJeMCDc87b\n\n#ukraine #nfts #trending #breakingnews #cryptocurrency https://t.co/e4LzmCrID1""",0,0,0,0
89,918075342463688704,2022-03-22 17:10:02+00:00,"b""BTC/USD Eyeing 34220 Area:  Sally Ho's Technical Analysis 5 July 2021 BTC\n#ukraine #btc #cryptocurrency #news\nhttps://t.co/7zGNRc0PTm""",0,0,1,0
90,890101309,2022-03-22 17:07:39+00:00,b'@rovercrc 1. Buy #SKUY #SEKUYA @sekuyaofficial \n2. Hodl enjoy reflection + autoburn\n3. Repeat\n\n#Crypto Is Financial Freedom \xf0\x9f\xa5\xa6\xf0\x9f\xa5\xa6\nThe Future is #Multiverse \n\n#Multiverse\n#BTC #Binance\n#SKUYARMY #Putin #Russia #Bitcoin #Metaverse #cryptocurrency  #RussiaUkraineWar \nhttps://t.co/LrMKQxTfDG',2,0,2,0
91,1469577636426833930,2022-03-22 17:04:39+00:00,b'#Iran #chronic #JeffBezos  #paranormal #bank #weed  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold \n#civilbenefits they are hiding civilian benefits possibilities!! New ideas new systems etc https://t.co/Gi2VNHUtag',0,0,0,0
92,890101309,2022-03-22 17:04:17+00:00,b'@LynAldenContact 1. Buy #SKUY #SEKUYA @sekuyaofficial \n2. Hodl enjoy reflection + autoburn\n3. Repeat\n\n#Crypto Is Financial Freedom \xf0\x9f\x92\x8e\xf0\x9f\x92\x8e\n\n#Multiverse\n#RussiaUkraineWar\n#SKUYARMY #Putin #BTC #Russia #Binance #Bitcoin\n#Metaverse #openseaartists #cryptocurrency\nhttps://t.co/Pzud6M2cmb',2,0,2,0
93,890101309,2022-03-22 17:03:34+00:00,b'@AltcoinWorldcom 1. Buy #SKUY #SEKUYA @sekuyaofficial \n2. Hodl enjoy reflection + autoburn\n3. Repeat\n\nStand for #Crypto \xf0\x9f\x95\x8a\xf0\x9f\x95\x8a\n\n$SKUY\n\n#Binance\n#SKUYARMY #Putin #Russia #BNB #Bitcoin #BTC #RussiaUkraineWar\n#NFT #Multiverse #Metaverse #OpenSea #cryptocurrency https://t.co/Gylrq7bdr4',1,0,1,0
94,890101309,2022-03-22 17:02:16+00:00,b'@GollumsGems 1. Buy #SKUY #SEKUYA @sekuyaofficial \n2. Hodl enjoy reflection + autoburn\n3. Repeat\n\n#Crypto is Financial Freedom \xf0\x9f\x8f\x9d\xf0\x9f\x8f\x9d\n\n#Binance\n#SKUYARMY #Putin #Russia #BTC #Bitcoin #Metaverse #RussiaUkraineWar #cryptocurrency #NFT\nhttps://t.co/Wy91GmsIhu',1,0,2,0
95,3428358964,2022-03-22 17:02:10+00:00,"b""Bitcoin rose to its highest level in over three weeks on Tuesday, adding to its gains since Russia's invasion of Ukraine, boosting other digital currencies such as ether. \n\n#bitcoin #btcprice #CryptoMarket #ETH #Russia\n\nhttps://t.co/5UY3fGGnRy""",3,1,4,0
96,1400378624998445057,2022-03-22 17:00:41+00:00,b'#FREESPINS #BTC BONUS \nCLICK =&gt; https://t.co/fJeMCDc87b\n\n -1 Minute Registration\n- No Verifications\n- Immediate BTC Freespins NO Deposit\n- Withdrawals take less than 10 Minutes\n\n#ukraine #nfts #trending #breakingnews #cryptocurrency https://t.co/csRvHHkbKl',0,0,0,0
97,1469577636426833930,2022-03-22 17:00:20+00:00,b'#Iran #chronic #JeffBezos  #paranormal #bank #weed  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold \n#civilbenefits ergonomics would fix themselves if we had civilian benefits https://t.co/sutZQKkeuv',0,0,0,0
98,916681683134447617,2022-03-22 17:00:01+00:00,"b'Ethereum Last Week: Overtaking BTC, ETH 2.0, EIP-1559, And More\n#btc #ukraine #gold #coinbase\nhttps://t.co/FqFJXiOBI2'",0,0,0,0
99,1400378624998445057,2022-03-22 16:29:27+00:00,b'MY TOP 4 WINS LAST 6 MONTHS \n@_bitstarz\n\nNO DEPOSIT #BTC #BITCOIN #FREESPINS and WEEKLY FREEROLL TOURNAMENT CLICK=&gt; https://t.co/j0lUEj3WKf\n\n#ukraine #nfts #trending #breakingnews #cryptocurrency https://t.co/B7Za2K8gb4',0,0,0,0
