,created_at,author_id,text,retweet_count,reply_count,like_count,quote_count
70,2022-03-19 20:19:38+00:00,1497335590060056579,b'@austinahilton @shibtoro #Shibtoro Welcomes you! #Shibtoro #Shibtorian #ShibtoroArmy #Shibtoro2022 #ShibtoroClan #ShibtoroNext1000x #Bitcoin #ETH #dogecoin #Ukraine #NFT #P2E https://t.co/6akCQ741sN',5,1,6,0
71,2022-03-19 20:19:34+00:00,82736523,"b""It's hard for #Bitcoin to go above $43K in this climate;\n\n- War\n- Inflation\n- Food supply\n- Banks over leverage\n- Euro zone GDP very low\n- Commodity manipulation \n\nIt's not the right time to go long on $BTC endless you wanna to lose money.\n#Ukraine #Oil #CryptoNews #Cryptos https://t.co/A7ZMH1ThAw""",1,1,7,2
72,2022-03-19 20:16:41+00:00,1313159237946806278,"b""#LGBTQACCEPTENCE??\n\nTalking about this because the dollar will tank soon? \nLGBTQ is new #crypto #bitcoin?\nPeople in #Russia should sell their #rubles for lgbtq's?\nCan #Ukraine buy lgbtq's on #Coinbase? #sanctions\n\nYou need to focus on the value being assigned to your money ppL https://t.co/PjkIY3SLoe""",0,1,1,0
73,2022-03-19 20:14:31+00:00,1496487838954762248,b'GET HOTTEST dildos WITH SALE 75%OFF &gt;&gt;FOR DETAILS AND NEW ARRIVALS SEX TOYS FOR MEN AND WOMEN &gt;&gt;CLICK HERE &gt;https://t.co/Hq4GNaT34W\n&gt;&gt;&gt;&gt;&gt;\n#BahrainGP #LovestayHYUNJINDay #Ukraine #UkraineRussiaWar #Bitcoin #ETH #SEXTOYS #PENIS #SEX  #live #LiveArtX #ROSE #RestoreTheSnyderVerse https://t.co/hWZ3kbRh6Q',1,0,4,0
74,2022-03-19 20:12:56+00:00,1469577636426833930,b'What happened to Bob sagget #Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold',0,0,1,0
75,2022-03-19 20:09:25+00:00,1469577636426833930,b'#ConspiracyTheories #nsa KGB same fucking thing just a different direction to sting  \n#Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold https://t.co/1G24j5KJgz',0,2,1,0
76,2022-03-19 20:07:05+00:00,1485679483982024710,b'IF #BTC BREAKS THE BOX THEN WE CAN SEE A GOOD PUMP AGAIN\n#Ukraine \n#BTC \n#pump \n#ALTSEASON https://t.co/tjbmfHEgmV',0,0,3,0
77,2022-03-19 20:06:40+00:00,1120640289599893504,"b'@Choi3Choice https://t.co/SAzhsOUGtw\nA small collection of NFT data has been created and hopefully will be sold to help this region, which is in fear and needs help\n#HelpUkraine \n#Ukraine\n#PolandwithUkraine\n#HelpUkraine \n#NoWar \n#Ethereum\n#BTC\n#USA'",0,0,0,0
78,2022-03-19 20:05:13+00:00,1120640289599893504,"b'@0x_niceist https://t.co/SAzhsOUGtw\nA small collection of NFT data has been created and hopefully will be sold to help this region, which is in fear and needs help\n#HelpUkraine \n#Ukraine\n#PolandwithUkraine\n#HelpUkraine \n#NoWar \n#Ethereum\n#BTC\n#USA'",0,0,0,0
79,2022-03-19 20:04:37+00:00,1469577636426833930,b'Do you think getting in the KGB or the NSA is a thing of academics or was it at one time #Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold',0,0,0,0
80,2022-03-19 20:01:11+00:00,541192075,b'@Jessicam6946 The @GOP would help \xf0\x9f\x87\xb7\xf0\x9f\x87\xba they love them some Russians like Putin except for \xf0\x9f\xa6\xb4  Spurs Trump. #BTC #MarchMadness @laurenboebert @RepMTG @LindseyGrahamSC @RandPaul @LeaderMcConnell #Ukraine #Russia #Caturday Coach O Creighton #SaturdayVibes Dasani https://t.co/DfKYREzCr2',0,0,0,0
81,2022-03-19 19:55:37+00:00,1469577636426833930,"b""We can handle 100$ a day for life but we can't handle another year of this GOV @USAGov @SenateDems @SenateGOP \nhttps://t.co/4slFw08nBh\n\n#Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft https://t.co/LEV2VeSI3W""",0,0,0,0
82,2022-03-19 19:38:50+00:00,1469577636426833930,b'@NICKIMINAJ Not if money is her issue damn your mean af love it tho \xf0\x9f\xa4\xa3 \xf0\x9f\x98\x98 #Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold',0,0,0,0
83,2022-03-19 19:33:06+00:00,1053194654,b'On the verge\n2022\n#NFTCommmunity #NFTCollection #NFT #NFTs #nftart #Bitcoin #art #new #news #Russia #UkraineRussianWar #Ukriane #war #fosstotounel #future #anonymus https://t.co/InWU0lOflD',0,0,0,0
84,2022-03-19 19:32:10+00:00,1469577636426833930,"b""#Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold \nRoyalties might be the right idea to cover gov and if you don't have royalty then your military \xf0\x9f\xaa\x96\xf0\x9f\x8e\x96\xef\xb8\x8f me an @NICKIMINAJ are the only so https://t.co/3Fhu2Zpuoo""",1,0,0,0
85,2022-03-19 19:29:03+00:00,1002181295542341633,b'We support #Ukraine as an #NFTCommmunity @stxnft \n\nWe have #NFTs &amp; Artists Helping finance those who are affected\n\nhttps://t.co/anw9mdTU3b\n\nhttps://t.co/T4aUyAvaDe\n\nhttps://t.co/gJE64DbkwO\n\n#NFTs #NFT #STX #BTC #NFT #collection #minting #NFTProject https://t.co/OQKZZpI70J',0,0,3,1
86,2022-03-19 19:29:00+00:00,1469577636426833930,"b""You cracks me up how many people like young successful people talk like Elon musk, why is that, it's normal human nature but it's funny #Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gol""",0,0,0,0
87,2022-03-19 19:25:06+00:00,1469577636426833930,b'I eat pieces of shit like you for breakfast \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 wtf  #Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold #Live\n#LOAN @elonmusk @AdamSandler #shooter #happygilmore #BlickBlick https://t.co/AZ9NTVPGrC',0,0,0,0
88,2022-03-19 19:20:34+00:00,1482925094657617921,b'Please help Ukrainian kids\n#Ukraine #Donation  #war \n\n#Bitcoin:\n1BfYLQNwwWfAcfLTS79FVW1uv7G3KsG1hT\n#Eth :\n0x1cf07c9a06c5ba513a9c9a6aacc05e480b58f0ed\n#Tron:\nTWx9Y7dfZM8jBvn4xG2Wh9GrSEjfXcNP2u\n#USDT :\n3Pp4zH4K2h4Sm3mh2v9b7Y9o8vmdhXvYpS\n#DOGE :\nDBcFZxxGhEqeUW3vmVRuQ7tAtSoVQgjQgW https://t.co/OMHFSADLnS',1,0,1,0
89,2022-03-19 19:17:49+00:00,1482925094657617921,b'Please help Ukrainian kids\n#Ukraine #Donation  #war \n\n#Bitcoin:\n1BfYLQNwwWfAcfLTS79FVW1uv7G3KsG1hT\n#Eth :\n0x1cf07c9a06c5ba513a9c9a6aacc05e480b58f0ed\n#Tron:\nTWx9Y7dfZM8jBvn4xG2Wh9GrSEjfXcNP2u\n#USDT :\n3Pp4zH4K2h4Sm3mh2v9b7Y9o8vmdhXvYpS\n#DOGE :\nDBcFZxxGhEqeUW3vmVRuQ7tAtSoVQgjQgW https://t.co/GavNLreoON',0,0,1,0
90,2022-03-19 19:17:36+00:00,1482925094657617921,b'Please help Ukrainian kids\n#Ukraine #Donation  #war \n\n#Bitcoin:\n1BfYLQNwwWfAcfLTS79FVW1uv7G3KsG1hT\n#Eth :\n0x1cf07c9a06c5ba513a9c9a6aacc05e480b58f0ed\n#Tron:\nTWx9Y7dfZM8jBvn4xG2Wh9GrSEjfXcNP2u\n#USDT :\n3Pp4zH4K2h4Sm3mh2v9b7Y9o8vmdhXvYpS\n#DOGE :\nDBcFZxxGhEqeUW3vmVRuQ7tAtSoVQgjQgW https://t.co/JRNQdFPRJC',1,0,1,0
91,2022-03-19 19:17:19+00:00,1482925094657617921,b'Please help Ukrainian kids\n#Ukraine #Donation  #war \n\n#Bitcoin:\n1BfYLQNwwWfAcfLTS79FVW1uv7G3KsG1hT\n#Eth :\n0x1cf07c9a06c5ba513a9c9a6aacc05e480b58f0ed\n#Tron:\nTWx9Y7dfZM8jBvn4xG2Wh9GrSEjfXcNP2u\n#USDT :\n3Pp4zH4K2h4Sm3mh2v9b7Y9o8vmdhXvYpS\n#DOGE :\nDBcFZxxGhEqeUW3vmVRuQ7tAtSoVQgjQgW https://t.co/OMHFSAEjdq',1,0,2,0
92,2022-03-19 19:17:07+00:00,1482925094657617921,b'Please help Ukrainian kids\n#Ukraine #Donation  #war \n\n#Bitcoin:\n1BfYLQNwwWfAcfLTS79FVW1uv7G3KsG1hT\n#Eth :\n0x1cf07c9a06c5ba513a9c9a6aacc05e480b58f0ed\n#Tron:\nTWx9Y7dfZM8jBvn4xG2Wh9GrSEjfXcNP2u\n#USDT :\n3Pp4zH4K2h4Sm3mh2v9b7Y9o8vmdhXvYpS\n#DOGE :\nDBcFZxxGhEqeUW3vmVRuQ7tAtSoVQgjQgW https://t.co/5NrXUk67IG',1,0,1,0
93,2022-03-19 19:16:16+00:00,1482925094657617921,b'Please help Ukrainian kids\n#Ukraine #Donation  #war \n\n#Bitcoin:\n1BfYLQNwwWfAcfLTS79FVW1uv7G3KsG1hT\n#Eth :\n0x1cf07c9a06c5ba513a9c9a6aacc05e480b58f0ed\n#Tron:\nTWx9Y7dfZM8jBvn4xG2Wh9GrSEjfXcNP2u\n#USDT :\n3Pp4zH4K2h4Sm3mh2v9b7Y9o8vmdhXvYpS\n#DOGE :\nDBcFZxxGhEqeUW3vmVRuQ7tAtSoVQgjQgW https://t.co/YKjIqiTdwb',1,0,1,0
94,2022-03-19 19:09:44+00:00,1061044193269833728,"b'Inside Elon\xe2\x80\x99s Wallet, Russia\xe2\x80\x99s NFT Tanks and the Bored Ape Apocalypse \n\nWritten by @jasperhamill \n\n#Bitcoin soared past $40k &amp; leaped to $41k to end the week at its highest point since the beginning of March.\n\nRead on\n\n#crypto #Elon #Russia #NFTs #bayc \n\nhttps://t.co/aGactBC0jB'",4,9,12,0
95,2022-03-19 19:08:30+00:00,186175400,b'#BreakingNews\n\xf0\x9f\x91\xa9\xe2\x80\x8d\xf0\x9f\x8d\xbcEmpty Strollers in Ukraine Memorialize Babies Killed\n\xf0\x9f\x91\xa9\xe2\x80\x8d\xf0\x9f\x8f\xad#China President: #Ukraine War is in Nobody\xe2\x80\x99s Interest\n\xf0\x9f\x93\xbaGuts: More #Russia TV Anchors Quit\n\xf0\x9f\x91\x8d#Stocks &amp; #Bitcoin - Best Week In 2 Years\n\xe2\x9b\xbd\xef\xb8\x8f#Gas Prices Pump Higher - BUT WHY - #Oil is Lower! https://t.co/Z0zqvtSVsr',0,0,0,0
96,2022-03-19 19:00:26+00:00,1387530822404739079,"b'Crypto exchanges and companies dealing in digital assets must register with the government to operate legally in Ukraine, and banks are allowed to open accounts for crypto companies.\n\n#crypto #ukraine #law #bitcoin #btc #cryptocurency #cryptoacademy https://t.co/cjAk0mD0we'",1,0,3,0
97,2022-03-19 18:57:24+00:00,1369899860229558282,"b'I maintain end of war on March 31, 2022. #Crypto will skyrocket to levels you never see.\n\nWe need to invest in #ukraine @ZelenskyyUa  with #cryptocurrency #doge #Dogecoin #btc #Bitcoin  #Ethereum\n\nAlso I see @TectonicFi  has wonderful opportunities for lending. \n\n#TECTONIC'",0,2,2,0
98,2022-03-19 18:49:23+00:00,1469577636426833930,"b""This GOV has to go, the way it's built it can't give back an I want 100$ a day for all adult civilians so @USAGov GTFO your not needed #Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold https://t.co/JmHW0M7la1""",0,0,0,0
99,2022-03-19 18:45:54+00:00,1451895962964840448,"b""@changerart In today's civilized world, there is no place for war and violence. Let's love each other instead of plant the seeds of hatred\n#nft #nfts #art #artwork #Crypto #eth #btc #community #Peace #war #Ukraine\xef\xb8\x8f #Russia #love #diretor #family #animation https://t.co/s8uSEYsRKb""",0,0,0,0
